CIN,Name,url,roc,status
U72200AP2014PTC094964,PIXTARD TECHNOLOGY SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXTARD-TECHNOLOGY-SOLUTIONS-PRIVATE-LIMITED/U72200AP2014PTC094964,Vijayawada,Under Process of Striking Off
U72300WB2015PTC205821,PIXTECH IT SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXTECH-IT-SERVICES-PRIVATE-LIMITED/U72300WB2015PTC205821,Kolkata,Active
U32301WB2016PTC218656,PIXTECH MANUFACTURING PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXTECH-MANUFACTURING-PRIVATE-LIMITED/U32301WB2016PTC218656,Kolkata,Active
U72200HR2000PTC034493,PIXTEL COMMUNICATIONS (INDIA) PRIVATE LI MITED,https://www.zaubacorp.com/company/PIXTEL-COMMUNICATIONS-INDIA-PRIVATE-LI-MITED/U72200HR2000PTC034493,Delhi,Strike Off
U74999MH2019PTC320354,PIXTHON DIGITAL SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXTHON-DIGITAL-SOLUTIONS-PRIVATE-LIMITED/U74999MH2019PTC320354,Mumbai,Active
U74999KA2020PTC133246,PIXTO DIGITAL TECHNOLOGIES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXTO-DIGITAL-TECHNOLOGIES-PRIVATE-LIMITED/U74999KA2020PTC133246,Bangalore,Active
U74999UP2017PTC099518,PIXTONE STUDIOS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXTONE-STUDIOS-PRIVATE-LIMITED/U74999UP2017PTC099518,Kanpur,Active
U51909BR2020PTC048897,PIXTRIC HEALTHCARE PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXTRIC-HEALTHCARE-PRIVATE-LIMITED/U51909BR2020PTC048897,Patna,Active
AAC-0918,PIXTROY TECHNOLOGIES LLP,https://www.zaubacorp.com/company/PIXTROY-TECHNOLOGIES-LLP/AAC-0918,Mumbai,Defunct
U63030KA2018PTC119464,PIXWARE SOFTLAB PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXWARE-SOFTLAB-PRIVATE-LIMITED/U63030KA2018PTC119464,Bangalore,Strike Off
AAG-1446,PIXX ENTERTAINMENT LLP,https://www.zaubacorp.com/company/PIXX-ENTERTAINMENT-LLP/AAG-1446,Mumbai,Active
U52100UP2011PTC045944,PIXX MOBILES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXX-MOBILES-PRIVATE-LIMITED/U52100UP2011PTC045944,Kanpur,Strike Off
U92490DL2021PTC386687,PIXXEL COMMUNICATION PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXXEL-COMMUNICATION-PRIVATE-LIMITED/U92490DL2021PTC386687,Delhi,Active
AAM-1508,PIXXEL MONK LLP,https://www.zaubacorp.com/company/PIXXEL-MONK-LLP/AAM-1508,Bangalore,Active
U72900HP2015PTC000931,PIXXEL UTILITY SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXXEL-UTILITY-SERVICES-PRIVATE-LIMITED/U72900HP2015PTC000931,HimachalPradesh,Under Process of Striking Off
U74999KA2019FTC122792,PIXXELSPACE INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXXELSPACE-INDIA-PRIVATE-LIMITED/U74999KA2019FTC122792,Bangalore,Active
U72900PN2021PTC198695,PIXXELY TECHNOLOGIES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXXELY-TECHNOLOGIES-PRIVATE-LIMITED/U72900PN2021PTC198695,Pune,Active
U72900HR2020PTC091733,PIXXMO ONLINE SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXXMO-ONLINE-SERVICES-PRIVATE-LIMITED/U72900HR2020PTC091733,Delhi,Active
U72900TN2019PTC127415,PIXXON AI SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXXON-AI-SOLUTIONS-PRIVATE-LIMITED/U72900TN2019PTC127415,Chennai,Active
U72900KA2020PTC140524,PIXXOVATION DIGITAL PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXXOVATION-DIGITAL-PRIVATE-LIMITED/U72900KA2020PTC140524,Bangalore,Active
U51909DL2013PTC258363,PIXXTRON EXIM PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXXTRON-EXIM-PRIVATE-LIMITED/U51909DL2013PTC258363,Delhi,Active
U01122UP1996PLC019358,PIXY AGRO AND FINANCE COMPANY LIMITED,https://www.zaubacorp.com/company/PIXY-AGRO-AND-FINANCE-COMPANY-LIMITED/U01122UP1996PLC019358,Kanpur,Strike Off
U34103PN2010PTC137607,PIXY CARS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXY-CARS-PRIVATE-LIMITED/U34103PN2010PTC137607,Pune,Strike Off
U72900KL2020PTC063463,PIXYCODERS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIXYCODERS-PRIVATE-LIMITED/U72900KL2020PTC063463,Ernakulam,Active
U67120MH1979PTC021787,PIYA INVESTMENTS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYA-INVESTMENTS-PRIVATE-LIMITED/U67120MH1979PTC021787,Mumbai,Active
U92120GJ2008PTC053886,PIYA MEDIA INFRASTRUCTURE PRIVATE LIMITE D,https://www.zaubacorp.com/company/PIYA-MEDIA-INFRASTRUCTURE-PRIVATE-LIMITE-D/U92120GJ2008PTC053886,Ahmedabad,Strike Off
U74999DL2017PTC326894,PIYA TECHNOLOGY PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYA-TECHNOLOGY-PRIVATE-LIMITED/U74999DL2017PTC326894,Delhi,Active
AAC-7404,PIYALI CREATION LLP,https://www.zaubacorp.com/company/PIYALI-CREATION-LLP/AAC-7404,Mumbai,Active
U99999MH1992PTC070116,PIYALI LEASING AND FINANCE PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYALI-LEASING-AND-FINANCE-PRIVATE-LIMITED/U99999MH1992PTC070116,Mumbai,Strike Off
U99999MH1994PTC076460,PIYALI REAL ESTATES P LTD,https://www.zaubacorp.com/company/PIYALI-REAL-ESTATES-P-LTD/U99999MH1994PTC076460,Mumbai,Strike Off
U55101MH1998PTC117529,PIYALI TRADING COMPANY PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYALI-TRADING-COMPANY-PRIVATE-LIMITED/U55101MH1998PTC117529,Mumbai,Active
U17120GJ2011PTC066007,PIYANI CREATION PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYANI-CREATION-PRIVATE-LIMITED/U17120GJ2011PTC066007,Ahmedabad,Active
U24231WB1992PTC055683,PIYANSHU CHEMICALS PVT LTD,https://www.zaubacorp.com/company/PIYANSHU-CHEMICALS-PVT-LTD/U24231WB1992PTC055683,Kolkata,Active
U27209DL2007PTC164368,PIYANSHU MERCHANTS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYANSHU-MERCHANTS-PRIVATE-LIMITED/U27209DL2007PTC164368,Delhi,Active
U45201WB2006PTC107324,PIYANSU PROJECTS PVT LTD,https://www.zaubacorp.com/company/PIYANSU-PROJECTS-PVT-LTD/U45201WB2006PTC107324,Kolkata,Active
U74899DL1986PTC024143,PIYARE LAL HARI SINGH BUILDERS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYARE-LAL-HARI-SINGH-BUILDERS-PRIVATE-LIMITED/U74899DL1986PTC024143,Delhi,Active
AAP-3311,PIYARS SYSTEMS LLP,https://www.zaubacorp.com/company/PIYARS-SYSTEMS-LLP/AAP-3311,Ernakulam,Active
U51909WB2013PTC196947,PIYASA MARKETING PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYASA-MARKETING-PRIVATE-LIMITED/U51909WB2013PTC196947,Kolkata,Strike Off
AAL-9091,PIYASH SOLAR POWER SOLUTIONS LLP,https://www.zaubacorp.com/company/PIYASH-SOLAR-POWER-SOLUTIONS-LLP/AAL-9091,Pune,Active
U74994WB2012PTC185816,PIYASHI SAREES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYASHI-SAREES-PRIVATE-LIMITED/U74994WB2012PTC185816,Kolkata,Strike Off
U65999WB1986PTC040226,PIYOOSH HOLDINGS PVT LTD,https://www.zaubacorp.com/company/PIYOOSH-HOLDINGS-PVT-LTD/U65999WB1986PTC040226,Kolkata,Active
U17111WB1995PTC068005,PIYOOSH TEXTILES PVT LTD,https://www.zaubacorp.com/company/PIYOOSH-TEXTILES-PVT-LTD/U17111WB1995PTC068005,Kolkata,Strike Off
U52324WB1993PTC059603,PIYOOSU MERCANTILES PVT. LTD.,https://www.zaubacorp.com/company/PIYOOSU-MERCANTILES-PVT-LTD-/U52324WB1993PTC059603,Kolkata,Active
U31900KA2011PTC058347,PIYOT RENEWTECH ENERGY PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYOT-RENEWTECH-ENERGY-PRIVATE-LIMITED/U31900KA2011PTC058347,Bangalore,Strike Off
U70100MH1997PTC107572,PIYU DEVELOPERS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYU-DEVELOPERS-PRIVATE-LIMITED/U70100MH1997PTC107572,Mumbai,Strike Off
U99999MH1996PTC103817,PIYUSH A.VORA SECURITIES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-A-VORA-SECURITIES-PRIVATE-LIMITED/U99999MH1996PTC103817,Mumbai,Strike Off
AAC-4428,PIYUSH AGARWAL FOREST AND ESTATE LLP,https://www.zaubacorp.com/company/PIYUSH-AGARWAL-FOREST-AND-ESTATE-LLP/AAC-4428,Gwalior,Active
U15331MP1988PTC004542,PIYUSH AGRO PRODUCTS PVT LTD,https://www.zaubacorp.com/company/PIYUSH-AGRO-PRODUCTS-PVT-LTD/U15331MP1988PTC004542,Gwalior,Strike Off
U15311MP2009PTC021524,PIYUSH AGROTEC TRADERS (INDIA) PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-AGROTEC-TRADERS-INDIA-PRIVATE-LIMITED/U15311MP2009PTC021524,Gwalior,Active
U35911MH2004PTC148974,PIYUSH AUTO PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-AUTO-PRIVATE-LIMITED/U35911MH2004PTC148974,Mumbai,Strike Off
U51109WB2007PTC113066,PIYUSH BARTER PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-BARTER-PRIVATE-LIMITED/U51109WB2007PTC113066,Kolkata,Active
U70102DL2007PTC167664,PIYUSH BUILDCON INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-BUILDCON-INDIA-PRIVATE-LIMITED/U70102DL2007PTC167664,Delhi,Active
U24231OR1985PTC001500,PIYUSH CHEMICALS AND PHARMACEUTICALS PVT LTD,https://www.zaubacorp.com/company/PIYUSH-CHEMICALS-AND-PHARMACEUTICALS-PVT-LTD/U24231OR1985PTC001500,Cuttack,Strike Off
U65992DL2001PTC112843,PIYUSH CHITS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-CHITS-PRIVATE-LIMITED/U65992DL2001PTC112843,Delhi,Strike Off
U18101DL1999PTC099534,PIYUSH COLLECTION PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-COLLECTION-PRIVATE-LIMITED/U18101DL1999PTC099534,Delhi,Active
U40105DL2004PLC127584,PIYUSH COLONISERS LIMITED,https://www.zaubacorp.com/company/PIYUSH-COLONISERS-LIMITED/U40105DL2004PLC127584,Delhi,Active
U36911MP1991PTC006479,PIYUSH COMMERCIALS PVT.LTD.,https://www.zaubacorp.com/company/PIYUSH-COMMERCIALS-PVT-LTD-/U36911MP1991PTC006479,Gwalior,Strike Off
U51909WB2007PTC119531,PIYUSH COMMODITIES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-COMMODITIES-PRIVATE-LIMITED/U51909WB2007PTC119531,Kolkata,Active
U51909WB1996PTC079306,PIYUSH CONSULTANTS PVT.LTD.,https://www.zaubacorp.com/company/PIYUSH-CONSULTANTS-PVT-LTD-/U51909WB1996PTC079306,Kolkata,Converted to LLP
U28999GJ2019PTC108740,PIYUSH CRANKSHAFT PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-CRANKSHAFT-PRIVATE-LIMITED/U28999GJ2019PTC108740,Ahmedabad,Active
U18101WB2005PTC105933,PIYUSH CREATIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-CREATIONS-PRIVATE-LIMITED/U18101WB2005PTC105933,Kolkata,Active
U01400WB2006PTC109601,PIYUSH CULTIVATION PVT LTD,https://www.zaubacorp.com/company/PIYUSH-CULTIVATION-PVT-LTD/U01400WB2006PTC109601,Kolkata,Active
U74900WB2014PTC204357,PIYUSH EDUCARE PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-EDUCARE-PRIVATE-LIMITED/U74900WB2014PTC204357,Kolkata,Strike Off
U45201WB1991PTC053698,PIYUSH ENCLAVE PVT LTD,https://www.zaubacorp.com/company/PIYUSH-ENCLAVE-PVT-LTD/U45201WB1991PTC053698,Kolkata,Amalgamated
U40106DL2011PLC224780,PIYUSH ENERGY LIMITED,https://www.zaubacorp.com/company/PIYUSH-ENERGY-LIMITED/U40106DL2011PLC224780,Delhi,Strike Off
U74900PN2014PTC150520,PIYUSH ENGG. CONSULTANTS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-ENGG-CONSULTANTS-PRIVATE-LIMITED/U74900PN2014PTC150520,Pune,Active
U23201PB1998PTC021089,PIYUSH ENTERPRISES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-ENTERPRISES-PRIVATE-LIMITED/U23201PB1998PTC021089,Chandigarh,Active
U51309DL2006PTC146519,PIYUSH EXIM PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-EXIM-PRIVATE-LIMITED/U51309DL2006PTC146519,Delhi,Strike Off
U28112MH2009PTC193914,PIYUSH FABRICATORS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-FABRICATORS-PRIVATE-LIMITED/U28112MH2009PTC193914,Mumbai,Active
U93000DL2009PTC194688,PIYUSH FACILITY MANAGEMENT PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-FACILITY-MANAGEMENT-PRIVATE-LIMITED/U93000DL2009PTC194688,Delhi,Strike Off
U28100DL1995PTC073067,PIYUSH FINHOLD PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-FINHOLD-PRIVATE-LIMITED/U28100DL1995PTC073067,Delhi,Active
U15142RJ1992PTC006518,PIYUSH FOOD PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-FOOD-PRIVATE-LIMITED/U15142RJ1992PTC006518,Jaipur,Strike Off
U80904DL2011NPL220799,PIYUSH FOUNDATION AND EDUCATION RESEARCH,https://www.zaubacorp.com/company/PIYUSH-FOUNDATION-AND-EDUCATION-RESEARCH/U80904DL2011NPL220799,Delhi,Active
U36102DL2012PTC230872,PIYUSH GOLD AND DIAMONDS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-GOLD-AND-DIAMONDS-PRIVATE-LIMITED/U36102DL2012PTC230872,Delhi,Strike Off
U24230MH2005PTC151582,PIYUSH HEALTHCARE PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-HEALTHCARE-PRIVATE-LIMITED/U24230MH2005PTC151582,Mumbai,Strike Off
U55101MH1995PTC092992,PIYUSH HOTELS AND PROPERTIES PRIVATE LIM ITED,https://www.zaubacorp.com/company/PIYUSH-HOTELS-AND-PROPERTIES-PRIVATE-LIM-ITED/U55101MH1995PTC092992,Mumbai,Strike Off
U74120DL2006PTC226000,PIYUSH HOUSING INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-HOUSING-INDIA-PRIVATE-LIMITED/U74120DL2006PTC226000,Delhi,Active
U74300WB1997PTC083147,PIYUSH INFOTECH PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-INFOTECH-PRIVATE-LIMITED/U74300WB1997PTC083147,Kolkata,Active
U45201UP2006PTC031896,PIYUSH INFRASTRUCTURE INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-INFRASTRUCTURE-INDIA-PRIVATE-LIMITED/U45201UP2006PTC031896,Kanpur,Active
U45400MH2013PTC244147,PIYUSH INFRATECH PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-INFRATECH-PRIVATE-LIMITED/U45400MH2013PTC244147,Mumbai,Active
U65991TN1992PTC022967,PIYUSH INVESTMENTS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-INVESTMENTS-PRIVATE-LIMITED/U65991TN1992PTC022967,Chennai,Strike Off
U45400MH2012PTC228840,PIYUSH LIFESPACES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-LIFESPACES-PRIVATE-LIMITED/U45400MH2012PTC228840,Mumbai,Active
U51109WB1981PLC034303,PIYUSH LTD,https://www.zaubacorp.com/company/PIYUSH-LTD/U51109WB1981PLC034303,Kolkata,Active
U24232UP2001PTC026280,PIYUSH MEDICO PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-MEDICO-PRIVATE-LIMITED/U24232UP2001PTC026280,Kanpur,Active
U51909WB2009PTC133380,PIYUSH MERCHANDISE PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-MERCHANDISE-PRIVATE-LIMITED/U51909WB2009PTC133380,Kolkata,Active
U27101DL1996PTC077569,PIYUSH METAL & FERRO ALLOYS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-METAL-FERRO-ALLOYS-PRIVATE-LIMITED/U27101DL1996PTC077569,Delhi,Active
U93090MH2019PTC330210,PIYUSH NILAWAR PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-NILAWAR-PRIVATE-LIMITED/U93090MH2019PTC330210,Mumbai,Active
U70101WB2004PTC100334,PIYUSH NIRMAN PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-NIRMAN-PRIVATE-LIMITED/U70101WB2004PTC100334,Kolkata,Active
U52609PN2021OPC203627,PIYUSH NUTRIPHARMA (OPC) PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-NUTRIPHARMA-OPC-PRIVATE-LIMITED/U52609PN2021OPC203627,Pune,Active
U27109MH1972PTC015865,PIYUSH PLASTICS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-PLASTICS-PRIVATE-LIMITED/U27109MH1972PTC015865,Mumbai,Strike Off
U25209MH1996PTC097620,PIYUSH PLASTO CHEMS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-PLASTO-CHEMS-PRIVATE-LIMITED/U25209MH1996PTC097620,Mumbai,Active
U74899DL1993PTC055289,PIYUSH POLYMERS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-POLYMERS-PRIVATE-LIMITED/U74899DL1993PTC055289,Delhi,Active
U45201GJ2001PTC039868,PIYUSH PROPERTIES PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-PROPERTIES-PRIVATE-LIMITED/U45201GJ2001PTC039868,Ahmedabad,Strike Off
U74999GA2009PTC006156,PIYUSH PROPERTY MANAGEMENT (GOA) PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-PROPERTY-MANAGEMENT-GOA-PRIVATE-LIMITED/U74999GA2009PTC006156,Goa,Strike Off
U15549BR2013PTC021375,PIYUSH RAJ FOOD PRODUCTS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-RAJ-FOOD-PRODUCTS-PRIVATE-LIMITED/U15549BR2013PTC021375,Patna,Strike Off
U70100MH1995PTC090380,PIYUSH REAL ESTATE AND FINVEST PRIVATE L IMITED,https://www.zaubacorp.com/company/PIYUSH-REAL-ESTATE-AND-FINVEST-PRIVATE-L-IMITED/U70100MH1995PTC090380,Mumbai,Strike Off
U70109WB2012PTC181182,PIYUSH REALTY UDYOG PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-REALTY-UDYOG-PRIVATE-LIMITED/U70109WB2012PTC181182,Kolkata,Active
U52100WB2010PTC144771,PIYUSH RETAIL PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-RETAIL-PRIVATE-LIMITED/U52100WB2010PTC144771,Kolkata,Active
U65910DL1997PTC088776,PIYUSH SAGAR LEASING & FINANCE PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-SAGAR-LEASING-FINANCE-PRIVATE-LIMITED/U65910DL1997PTC088776,Delhi,Strike Off
U65999WB1995PTC072966,PIYUSH SECURITIES PVT LTD,https://www.zaubacorp.com/company/PIYUSH-SECURITIES-PVT-LTD/U65999WB1995PTC072966,Kolkata,Active
U40108UP2006PTC031945,PIYUSH SHELTERS INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-SHELTERS-INDIA-PRIVATE-LIMITED/U40108UP2006PTC031945,Kanpur,Active
U17114RJ1995PTC010570,PIYUSH SPINNERS PVT LTD,https://www.zaubacorp.com/company/PIYUSH-SPINNERS-PVT-LTD/U17114RJ1995PTC010570,Jaipur,Strike Off
U67120UP1997PTC022713,PIYUSH STOCK BROKING SERVICE PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-STOCK-BROKING-SERVICE-PRIVATE-LIMITED/U67120UP1997PTC022713,Kanpur,Active
U29248MH2012PTC230106,PIYUSH STRUCTURAL ENGINEERS PRIVATE LIMITED,https://www.zaubacorp.com/company/PIYUSH-STRUCTURAL-ENGINEERS-PRIVATE-LIMITED/U29248MH2012PTC230106,Mumbai,Active
