CIN,Name,url,roc,status
U24294TN1992PTC022725,ASOCIATED BITUMENS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOCIATED-BITUMENS-PRIVATE-LIMITED/U24294TN1992PTC022725,Chennai,Active
U74900DL2013PTC262264,ASOCIE INTERNATIONAL PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOCIE-INTERNATIONAL-PRIVATE-LIMITED/U74900DL2013PTC262264,Delhi,Strike Off
U72900KA2021PTC148327,ASOCS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOCS-PRIVATE-LIMITED/U72900KA2021PTC148327,Bangalore,Active
U72200TG1999PTC032046,ASOFT INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOFT-INDIA-PRIVATE-LIMITED/U72200TG1999PTC032046,Hyderabad,Strike Off
U99999MH1970PTC014506,ASOGA IMPORTS AND EXPORTS PRIVATE LIMITE D,https://www.zaubacorp.com/company/ASOGA-IMPORTS-AND-EXPORTS-PRIVATE-LIMITE-D/U99999MH1970PTC014506,Mumbai,Dissolved
U92190BR1948PTC000345,ASOK CHITRA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOK-CHITRA-PRIVATE-LIMITED/U92190BR1948PTC000345,Patna,Active
U51909KL1948PTC000076,ASOK GENERAL AGENCY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOK-GENERAL-AGENCY-PRIVATE-LIMITED/U51909KL1948PTC000076,Ernakulam,Dissolved
U01549TZ1976PTC000767,ASOKA BETELNUT COMPANY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKA-BETELNUT-COMPANY-PRIVATE-LIMITED/U01549TZ1976PTC000767,Coimbatore,Active
U67190DL2016PTC305761,ASOKA CAPITAL PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKA-CAPITAL-PRIVATE-LIMITED/U67190DL2016PTC305761,Delhi,Active
U45200BR2012PTC019424,ASOKA DEVCON PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKA-DEVCON-PRIVATE-LIMITED/U45200BR2012PTC019424,Patna,Active
U01403WB2010PTC154667,ASOKA INDIA ORGANIC FOODS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKA-INDIA-ORGANIC-FOODS-PRIVATE-LIMITED/U01403WB2010PTC154667,Kolkata,Strike Off
U51900WB1954PTC021589,ASOKA JUTE & GENERAL TRADING CO PVT LTD,https://www.zaubacorp.com/company/ASOKA-JUTE-GENERAL-TRADING-CO-PVT-LTD/U51900WB1954PTC021589,Kolkata,Strike Off
U01132KA1943PLC000310,ASOKA PLANTATIONS LIMITED,https://www.zaubacorp.com/company/ASOKA-PLANTATIONS-LIMITED/U01132KA1943PLC000310,Bangalore,Strike Off
U51909WB2010PTC146114,ASOKA PRIMEX PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKA-PRIMEX-PRIVATE-LIMITED/U51909WB2010PTC146114,Kolkata,Active
U74999WB2017PTC223068,ASOKA PROJECTS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKA-PROJECTS-PRIVATE-LIMITED/U74999WB2017PTC223068,Kolkata,Active
U74999WB2010PTC141599,ASOKA SOLAR POWER SOLUTION PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKA-SOLAR-POWER-SOLUTION-PRIVATE-LIMITED/U74999WB2010PTC141599,Kolkata,Strike Off
U99999MH1919PTC000562,ASOKA SWADESHI STORES LIMITED,https://www.zaubacorp.com/company/ASOKA-SWADESHI-STORES-LIMITED/U99999MH1919PTC000562,Mumbai,Dissolved
U01132TZ1956PTC000254,ASOKA TEA ESTATES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKA-TEA-ESTATES-PRIVATE-LIMITED/U01132TZ1956PTC000254,Coimbatore,Strike Off
U15421TG1986PTC006540,ASOKA WAFERS PVT. LTD.,https://www.zaubacorp.com/company/ASOKA-WAFERS-PVT-LTD-/U15421TG1986PTC006540,Hyderabad,Active
U65990TN2020PLN135956,ASOKAN NIDHI LIMITED,https://www.zaubacorp.com/company/ASOKAN-NIDHI-LIMITED/U65990TN2020PLN135956,Chennai,Active
U51109WB1951PTC019851,ASOKE DUTTA & CO PVT LTD,https://www.zaubacorp.com/company/ASOKE-DUTTA-CO-PVT-LTD/U51109WB1951PTC019851,Kolkata,Strike Off
U15419TN2001PTC046730,ASOKHAUDHAYAM FOODS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKHAUDHAYAM-FOODS-PRIVATE-LIMITED/U15419TN2001PTC046730,Chennai,Strike Off
U24111GJ1985PTC008121,ASOKJYOT OXYGEN PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKJYOT-OXYGEN-PRIVATE-LIMITED/U24111GJ1985PTC008121,Ahmedabad,Amalgamated
U45201GJ1987PTC009604,ASOKSONS CONSULTING PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOKSONS-CONSULTING-PRIVATE-LIMITED/U45201GJ1987PTC009604,Ahmedabad,Active
U24297DL2013PTC251451,ASOLEAR PHARMA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOLEAR-PHARMA-PRIVATE-LIMITED/U24297DL2013PTC251451,Delhi,Active
U74999KA2019PTC120309,ASOLO CONSULTING PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOLO-CONSULTING-PRIVATE-LIMITED/U74999KA2019PTC120309,Bangalore,Active
U55209RJ2019PTC065005,ASOLOMON LOK PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOLOMON-LOK-PRIVATE-LIMITED/U55209RJ2019PTC065005,Jaipur,Active
U24100MH2010PTC202851,ASOLUTION PHARMACEUTICALS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOLUTION-PHARMACEUTICALS-PRIVATE-LIMITED/U24100MH2010PTC202851,Mumbai,Active
AAB-0709,ASOM ADVISORY SERVICES LLP,https://www.zaubacorp.com/company/ASOM-ADVISORY-SERVICES-LLP/AAB-0709,Mumbai,Active
U70101AS2013PTC011463,ASOM ESTATE DEVELOPERS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOM-ESTATE-DEVELOPERS-PRIVATE-LIMITED/U70101AS2013PTC011463,Shillong,Strike Off
U70101AS2004PLC007386,ASOM PRAGATI INFRASTRUCTURE LIMITED,https://www.zaubacorp.com/company/ASOM-PRAGATI-INFRASTRUCTURE-LIMITED/U70101AS2004PLC007386,Shillong,Strike Off
U45200WB2007PTC113127,ASOM PROPERTIES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOM-PROPERTIES-PRIVATE-LIMITED/U45200WB2007PTC113127,Kolkata,Active
U23201AS2002PTC006754,ASOM TORAL PRAKRITIC GAS COMPANY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOM-TORAL-PRAKRITIC-GAS-COMPANY-PRIVATE-LIMITED/U23201AS2002PTC006754,Shillong,Strike Off
U74994GA2004PTC003502,ASOMATA DESIGNS AND EVENTS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOMATA-DESIGNS-AND-EVENTS-PRIVATE-LIMITED/U74994GA2004PTC003502,Goa,Strike Off
U70109DL2011PTC221790,ASOMBROSO REALCON PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOMBROSO-REALCON-PRIVATE-LIMITED/U70109DL2011PTC221790,Delhi,Active
U72900AS2017PTC018186,ASOMI CONSULTANCY SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOMI-CONSULTANCY-SERVICES-PRIVATE-LIMITED/U72900AS2017PTC018186,Shillong,Active
U85190AS2011NPL010655,ASOMI FOUNDATION,https://www.zaubacorp.com/company/ASOMI-FOUNDATION/U85190AS2011NPL010655,Shillong,Active
U85200AS2018PTC018531,ASOMI HOSPITALS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOMI-HOSPITALS-PRIVATE-LIMITED/U85200AS2018PTC018531,Shillong,Active
U74995AS2020PTC020289,ASOMIYA NEWS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOMIYA-NEWS-PRIVATE-LIMITED/U74995AS2020PTC020289,Shillong,Active
U17299AS2019PTC019185,ASOMSSG HANDLOOM PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOMSSG-HANDLOOM-PRIVATE-LIMITED/U17299AS2019PTC019185,Shillong,Active
U74899DL1993PTC055170,ASON TRADING PRIVATE LIMITED,https://www.zaubacorp.com/company/ASON-TRADING-PRIVATE-LIMITED/U74899DL1993PTC055170,Delhi,Active
U74130MH2005PTC158519,ASONA INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASONA-INDIA-PRIVATE-LIMITED/U74130MH2005PTC158519,Mumbai,Active
U24296MH2012PTC227748,ASONA PAINTS STRATUM PRIVATE LIMITED,https://www.zaubacorp.com/company/ASONA-PAINTS-STRATUM-PRIVATE-LIMITED/U24296MH2012PTC227748,Mumbai,Active
U01403AP2007PTC052859,ASONALS AG-TECH PRIVATE LIMITED,https://www.zaubacorp.com/company/ASONALS-AG-TECH-PRIVATE-LIMITED/U01403AP2007PTC052859,Vijayawada,Active
U74210TG1991PTC012513,ASONDI ENGINEERING SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASONDI-ENGINEERING-SERVICES-PRIVATE-LIMITED/U74210TG1991PTC012513,Hyderabad,Strike Off
U15549HR2020PTC089239,ASONYM SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASONYM-SERVICES-PRIVATE-LIMITED/U15549HR2020PTC089239,Delhi,Active
U74999HR2021PTC100226,ASOP- ADVANCED STRATEGIES FOR ONLINE PROFITABILITY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOP-ADVANCED-STRATEGIES-FOR-ONLINE-PROFITABILITY-PRIVATE-LIMITED/U74999HR2021PTC100226,Delhi,Active
U74900GJ2010PTC060794,ASOPA ADVISORS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPA-ADVISORS-PRIVATE-LIMITED/U74900GJ2010PTC060794,Ahmedabad,Active
U85110UP1986PTC008028,ASOPA HOSPITALS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPA-HOSPITALS-PRIVATE-LIMITED/U85110UP1986PTC008028,Kanpur,Active
U51909WB1993PTC059917,ASOPA MERCANTILE PVT. LTD.,https://www.zaubacorp.com/company/ASOPA-MERCANTILE-PVT-LTD-/U51909WB1993PTC059917,Kolkata,Strike Off
U74999CH2017PTC041657,ASOPA MG INNOVATORS INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPA-MG-INNOVATORS-INDIA-PRIVATE-LIMITED/U74999CH2017PTC041657,Chandigarh,Active
U45201GJ1988PTC011072,ASOPALAV APARTMENTS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPALAV-APARTMENTS-PRIVATE-LIMITED/U45201GJ1988PTC011072,Ahmedabad,Converted to LLP
U24231GJ1958PTC000911,ASOPALAV CREATIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPALAV-CREATIONS-PRIVATE-LIMITED/U24231GJ1958PTC000911,Ahmedabad,Active
U01119GJ1994PTC022909,ASOPALAV FARMS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPALAV-FARMS-PRIVATE-LIMITED/U01119GJ1994PTC022909,Ahmedabad,Strike Off
U92411GJ1989GAT012792,ASOPALAV GYMKHANA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPALAV-GYMKHANA-PRIVATE-LIMITED/U92411GJ1989GAT012792,Ahmedabad,Under Process of Striking Off
U18100GJ2005PTC047010,ASOPALAV SILK INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPALAV-SILK-INDIA-PRIVATE-LIMITED/U18100GJ2005PTC047010,Ahmedabad,Active
U50101GJ1996PTC029503,ASOPALAV TRADES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPALAV-TRADES-PRIVATE-LIMITED/U50101GJ1996PTC029503,Ahmedabad,Active
U70100MP2011PTC025463,ASOPALOV BUILDERS & DEVELOPERS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOPALOV-BUILDERS-DEVELOPERS-PRIVATE-LIMITED/U70100MP2011PTC025463,Gwalior,Active
U52190WB2012PTC185732,ASOR WINES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOR-WINES-PRIVATE-LIMITED/U52190WB2012PTC185732,Kolkata,Strike Off
U72900MH2021PTC361810,ASORG SOFTTECH INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASORG-SOFTTECH-INDIA-PRIVATE-LIMITED/U72900MH2021PTC361810,Mumbai,Active
U72900TG2021PTC152669,ASORIA SOFTWARE SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASORIA-SOFTWARE-SOLUTIONS-PRIVATE-LIMITED/U72900TG2021PTC152669,Hyderabad,Active
U22219TN2021PTC147870,ASOSA KAVAL NEWS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOSA-KAVAL-NEWS-PRIVATE-LIMITED/U22219TN2021PTC147870,Chennai,Active
U62200MH2020PTC352731,ASOTA CARGO PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOTA-CARGO-PRIVATE-LIMITED/U62200MH2020PTC352731,Mumbai,Active
U74999DL2016PTC305131,ASOTIKA OVERSEAS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOTIKA-OVERSEAS-PRIVATE-LIMITED/U74999DL2016PTC305131,Delhi,Active
U45209JH2020PTC014945,ASOVEENA EARTHMOVER AND CONTRACTOR PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOVEENA-EARTHMOVER-AND-CONTRACTOR-PRIVATE-LIMITED/U45209JH2020PTC014945,Jharkhand,Active
U51900DL2013PTC249145,ASOW TRADING PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOW-TRADING-PRIVATE-LIMITED/U51900DL2013PTC249145,Delhi,Strike Off
U24299UP2021PTC143984,ASOWER ETHICAL PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOWER-ETHICAL-PRIVATE-LIMITED/U24299UP2021PTC143984,Kanpur,Active
U72900TG2019PTC133518,ASOZ TECHNOLOGIES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASOZ-TECHNOLOGIES-PRIVATE-LIMITED/U72900TG2019PTC133518,Hyderabad,Active
U74999AP2018PTC108642,ASP (ANANDA SWAROOP.PETTA) ENGG SERVICES & CONSULTANTS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-ANANDA-SWAROOP-PETTA-ENGG-SERVICES-CONSULTANTS-PRIVATE-LIMITED/U74999AP2018PTC108642,Vijayawada,Active
AAP-3839,ASP ADVISORS LLP,https://www.zaubacorp.com/company/ASP-ADVISORS-LLP/AAP-3839,Ahmedabad,Active
U01132UP1993PTC015514,ASP AGRO INDUSTRIES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-AGRO-INDUSTRIES-PRIVATE-LIMITED/U01132UP1993PTC015514,Kanpur,Active
U52399WB2010PTC147996,ASP AIR CONDITIONERS PVT.LTD.,https://www.zaubacorp.com/company/ASP-AIR-CONDITIONERS-PVT-LTD-/U52399WB2010PTC147996,Kolkata,Active
U28999GJ2019PTC111767,ASP ARVIND STEEL PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-ARVIND-STEEL-PRIVATE-LIMITED/U28999GJ2019PTC111767,Ahmedabad,Active
U36100DL2007PTC170997,ASP BUILDCON PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-BUILDCON-PRIVATE-LIMITED/U36100DL2007PTC170997,Delhi,Strike Off
U92330DL2005PTC139600,ASP BUILTECH PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-BUILTECH-PRIVATE-LIMITED/U92330DL2005PTC139600,Delhi,Active
U74999MH2019PTC319765,ASP CINEWORLD PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-CINEWORLD-PRIVATE-LIMITED/U74999MH2019PTC319765,Mumbai,Active
U74999TZ2017OPC028641,ASP COMMODITY TRADERS (OPC) PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-COMMODITY-TRADERS-OPC-PRIVATE-LIMITED/U74999TZ2017OPC028641,Coimbatore,Active
U74999MH2022PTC376583,ASP CONSULTANCY SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-CONSULTANCY-SERVICES-PRIVATE-LIMITED/U74999MH2022PTC376583,Mumbai,Active
U93000MH2017PTC292496,ASP CREATIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-CREATIONS-PRIVATE-LIMITED/U93000MH2017PTC292496,Mumbai,Active
U72200KA2010PTC053831,ASP DESIGN CENTRE PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-DESIGN-CENTRE-PRIVATE-LIMITED/U72200KA2010PTC053831,Bangalore,Active
U17121DL2007PTC171025,ASP DEVELOPERS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-DEVELOPERS-PRIVATE-LIMITED/U17121DL2007PTC171025,Delhi,Active
AAX-8323,ASP FINKNIGHT ADVISORS LLP,https://www.zaubacorp.com/company/ASP-FINKNIGHT-ADVISORS-LLP/AAX-8323,Mumbai,Active
U67100MH2020PTC350623,ASP FINWEALTH MANAGEMENT PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-FINWEALTH-MANAGEMENT-PRIVATE-LIMITED/U67100MH2020PTC350623,Mumbai,Active
AAY-2975,ASP FITNESS LLP,https://www.zaubacorp.com/company/ASP-FITNESS-LLP/AAY-2975,Kanpur,Active
U51220PY2022PTC008804,ASP GLOBAL LINK PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-GLOBAL-LINK-PRIVATE-LIMITED/U51220PY2022PTC008804,Pondicherry,Active
U40200DL2010PTC202013,ASP GREEN ENERGY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-GREEN-ENERGY-PRIVATE-LIMITED/U40200DL2010PTC202013,Delhi,Under Process of Striking Off
U70200TN2012PTC087716,ASP HOMES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-HOMES-PRIVATE-LIMITED/U70200TN2012PTC087716,Chennai,Strike Off
U05190KA2003PTC031888,ASP IMPEX PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-IMPEX-PRIVATE-LIMITED/U05190KA2003PTC031888,Bangalore,Strike Off
U72900WB2009PTC132229,ASP INFINITY SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-INFINITY-SOLUTIONS-PRIVATE-LIMITED/U72900WB2009PTC132229,Kolkata,Converted to LLP
U72900KL2014PTC036497,ASP INFRA BIZ SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-INFRA-BIZ-SOLUTIONS-PRIVATE-LIMITED/U72900KL2014PTC036497,Ernakulam,Strike Off
U45400DL2007PTC166394,ASP INFRASTRUCTURES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-INFRASTRUCTURES-PRIVATE-LIMITED/U45400DL2007PTC166394,Delhi,Active
U70102HR2015PTC055179,ASP INFRATECH INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-INFRATECH-INDIA-PRIVATE-LIMITED/U70102HR2015PTC055179,Delhi,Active
U74999TG2017PTC120362,ASP INSTRUMENTS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-INSTRUMENTS-PRIVATE-LIMITED/U74999TG2017PTC120362,Hyderabad,Active
U74140MH2007PTC176762,ASP INVESTMENT CONSULTANTS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-INVESTMENT-CONSULTANTS-PRIVATE-LIMITED/U74140MH2007PTC176762,Mumbai,Active
U74120DL2008PTC185759,ASP KAUFIL INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-KAUFIL-INDIA-PRIVATE-LIMITED/U74120DL2008PTC185759,Delhi,Active
U55209CH2011PTC033375,ASP KEBAB FACTORY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-KEBAB-FACTORY-PRIVATE-LIMITED/U55209CH2011PTC033375,Chandigarh,Strike Off
U63010MH2007PTC170186,ASP LOGISTICS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-LOGISTICS-PRIVATE-LIMITED/U63010MH2007PTC170186,Mumbai,Active
AAK-6239,ASP MARINE LLP,https://www.zaubacorp.com/company/ASP-MARINE-LLP/AAK-6239,Mumbai,Active
U24233DL2005PTC137787,ASP MEDICINE SHOPPEE PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-MEDICINE-SHOPPEE-PRIVATE-LIMITED/U24233DL2005PTC137787,Delhi,Strike Off
U92490UP2021PTC147254,ASP NEWS NETWORK PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-NEWS-NETWORK-PRIVATE-LIMITED/U92490UP2021PTC147254,Kanpur,Active
U25200MH2005PTC154205,ASP PLASTICS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-PLASTICS-PRIVATE-LIMITED/U25200MH2005PTC154205,Mumbai,Active
U36912HR2015PTC054807,ASP POLYFABS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-POLYFABS-PRIVATE-LIMITED/U36912HR2015PTC054807,Delhi,Strike Off
U70100MH2004PTC146207,ASP PROPERTIES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-PROPERTIES-PRIVATE-LIMITED/U70100MH2004PTC146207,Mumbai,Active
U74140DL2004PTC128870,ASP RESEARCH SERVICE PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-RESEARCH-SERVICE-PRIVATE-LIMITED/U74140DL2004PTC128870,Delhi,Active
U25190DL2007PTC165456,ASP RUBBER PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-RUBBER-PRIVATE-LIMITED/U25190DL2007PTC165456,Delhi,Active
U70200DL2012PTC236962,ASP SARIN REALITY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-SARIN-REALITY-PRIVATE-LIMITED/U70200DL2012PTC236962,Delhi,Active
U93090DL1989PLC036079,ASP SEALING PRODUCTS LIMITED,https://www.zaubacorp.com/company/ASP-SEALING-PRODUCTS-LIMITED/U93090DL1989PLC036079,Delhi,Active
U74140GJ2012PTC070251,ASP SOLU-TECH PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-SOLU-TECH-PRIVATE-LIMITED/U74140GJ2012PTC070251,Ahmedabad,Active
U67100DL2012PTC232476,ASP STRATEGIC SOLUTION & CONSULTING PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-STRATEGIC-SOLUTION-CONSULTING-PRIVATE-LIMITED/U67100DL2012PTC232476,Delhi,Strike Off
U74140DL2005PTC139197,ASP STRATEGIC SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-STRATEGIC-SOLUTIONS-PRIVATE-LIMITED/U74140DL2005PTC139197,Delhi,Strike Off
U18101MH1997PTC107051,ASP SYNTHETICS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-SYNTHETICS-PRIVATE-LIMITED/U18101MH1997PTC107051,Mumbai,Active
U72900WB2000PTC091750,ASP TECHNOLOGIES PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-TECHNOLOGIES-PRIVATE-LIMITED/U72900WB2000PTC091750,Kolkata,Strike Off
U72900DL2000PTC104189,ASP TECHNOLOGY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-TECHNOLOGY-PRIVATE-LIMITED/U72900DL2000PTC104189,Delhi,Converted to LLP
U31900WB2010PTC154410,ASP TRANSFORMERS PRODUCT PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-TRANSFORMERS-PRODUCT-PRIVATE-LIMITED/U31900WB2010PTC154410,Kolkata,Active
U28994GJ2000PTC038996,ASP WATER AND POWER PROJECTS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-WATER-AND-POWER-PROJECTS-PRIVATE-LIMITED/U28994GJ2000PTC038996,Ahmedabad,Active
U92100MH2006PTC158861,ASP WHITE FILMS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASP-WHITE-FILMS-PRIVATE-LIMITED/U92100MH2006PTC158861,Mumbai,Active
U72900TN2008PTC067623,ASPA ADVISORY PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-ADVISORY-PRIVATE-LIMITED/U72900TN2008PTC067623,Chennai,Active
U01400KL2010PLC025708,ASPA AGRO AND LIVESTOCK FARM LIMITED,https://www.zaubacorp.com/company/ASPA-AGRO-AND-LIVESTOCK-FARM-LIMITED/U01400KL2010PLC025708,Ernakulam,Active
U63040AS1996PTC004771,ASPA AND ASSOCIATES PVT LTD,https://www.zaubacorp.com/company/ASPA-AND-ASSOCIATES-PVT-LTD/U63040AS1996PTC004771,Shillong,Strike Off
U52310DL2019PTC358920,ASPA DRUGS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-DRUGS-PRIVATE-LIMITED/U52310DL2019PTC358920,Delhi,Active
U31909MH2019PTC326527,ASPA ELECTRICAL INFRA PROJECT PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-ELECTRICAL-INFRA-PROJECT-PRIVATE-LIMITED/U31909MH2019PTC326527,Mumbai,Active
U65923MH2012PTC233691,ASPA HOLDING PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-HOLDING-PRIVATE-LIMITED/U65923MH2012PTC233691,Mumbai,Strike Off
U31504KA1994PTC016427,ASPA LAMPS (INDIA) PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-LAMPS-INDIA-PRIVATE-LIMITED/U31504KA1994PTC016427,Bangalore,Active
U24232GJ2006PTC049617,ASPA PHARMACEUTICALS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-PHARMACEUTICALS-PRIVATE-LIMITED/U24232GJ2006PTC049617,Ahmedabad,Active
U25203WB2013PTC195709,ASPA PLAST TECH PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-PLAST-TECH-PRIVATE-LIMITED/U25203WB2013PTC195709,Kolkata,Active
U85110KA1970PTC001891,ASPA PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-PRIVATE-LIMITED/U85110KA1970PTC001891,Bangalore,Active
AAC-6996,ASPA PRODUCTION & EVENTS LLP,https://www.zaubacorp.com/company/ASPA-PRODUCTION-EVENTS-LLP/AAC-6996,Chandigarh,Active
U52590KL2010PTC025642,ASPA TRADING PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPA-TRADING-PRIVATE-LIMITED/U52590KL2010PTC025642,Ernakulam,Strike Off
U99999MH1975PTC018295,ASPACO OVERSEAS TRADE PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPACO-OVERSEAS-TRADE-PRIVATE-LIMITED/U99999MH1975PTC018295,Mumbai,Strike Off
U72900KA2019PTC125864,ASPADA INFOTECH PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPADA-INFOTECH-PRIVATE-LIMITED/U72900KA2019PTC125864,Bangalore,Active
U74999DL2019PTC357298,ASPADA MARKETING PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPADA-MARKETING-PRIVATE-LIMITED/U74999DL2019PTC357298,Delhi,Active
U74999TG2018PTC123432,ASPADA SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPADA-SOLUTIONS-PRIVATE-LIMITED/U74999TG2018PTC123432,Hyderabad,Active
U29309WB2021PTC248300,ASPAGEN PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPAGEN-PRIVATE-LIMITED/U29309WB2021PTC248300,Kolkata,Active
U02005KA2019PTC122157,ASPALLI GREEN SUSTAINABLE ECOSYSTEM PRIVATE LIMITED,https://www.zaubacorp.com/company/ASPALLI-GREEN-SUSTAINABLE-ECOSYSTEM-PRIVATE-LIMITED/U02005KA2019PTC122157,Bangalore,Active
